Class,FPR_FalsePositiveRate,TPR_TruePositiveRate
MEL,0.3049348787190823,0.969309462915601
MEL,0.3049348787190823,0.9698209718670077
MEL,0.30589078742980047,0.9698209718670077
MEL,0.30589078742980047,0.9703324808184143
MEL,0.30804158202891624,0.9703324808184143
MEL,0.30804158202891624,0.970843989769821
MEL,0.310192376628032,0.970843989769821
MEL,0.310192376628032,0.9713554987212276
MEL,0.31568885171466127,0.9713554987212276
MEL,0.31568885171466127,0.9718670076726342
MEL,0.31688373760305893,0.9718670076726342
MEL,0.31688373760305893,0.972378516624041
MEL,0.31891504361333495,0.972378516624041
MEL,0.31891504361333495,0.9728900255754476
MEL,0.3266818018879197,0.9728900255754476
MEL,0.3266818018879197,0.9734015345268542
MEL,0.32692077906559924,0.9734015345268542
MEL,0.32692077906559924,0.9739130434782609
MEL,0.32787668777631734,0.9739130434782609
MEL,0.32787668777631734,0.9744245524296675
MEL,0.33671884335046004,0.9744245524296675
MEL,0.33671884335046004,0.9749360613810741
MEL,0.3395865694826144,0.9749360613810741
MEL,0.3395865694826144,0.9754475703324809
MEL,0.3413788983152109,0.9754475703324809
MEL,0.3413788983152109,0.9759590792838875
MEL,0.3501015653005138,0.9759590792838875
MEL,0.3501015653005138,0.9764705882352941
MEL,0.35129645118891145,0.9764705882352941
MEL,0.35129645118891145,0.9769820971867008
MEL,0.35727088063089973,0.9769820971867008
MEL,0.35727088063089973,0.9774936061381074
MEL,0.3626478671286892,0.9774936061381074
MEL,0.3626478671286892,0.978005115089514
MEL,0.364798661727805,0.978005115089514
MEL,0.364798661727805,0.9785166240409208
MEL,0.3659935476162027,0.9785166240409208
MEL,0.3659935476162027,0.9790281329923274
MEL,0.3677858764487991,0.9790281329923274
MEL,0.3677858764487991,0.979539641943734
MEL,0.3686222965706775,0.979539641943734
MEL,0.3686222965706775,0.9800511508951406
MEL,0.36886127374835703,0.9800511508951406
MEL,0.36886127374835703,0.9805626598465473
MEL,0.37543314613454415,0.9805626598465473
MEL,0.37543314613454415,0.981074168797954
MEL,0.37973473533277574,0.981074168797954
MEL,0.37973473533277574,0.9815856777493606
MEL,0.3909666626837137,0.9815856777493606
MEL,0.3909666626837137,0.9826086956521739
MEL,0.4019596128569722,0.9826086956521739
MEL,0.4019596128569722,0.9831202046035805
MEL,0.4078145537101207,0.9831202046035805
MEL,0.4078145537101207,0.9836317135549872
MEL,0.40817301947664,0.9836317135549872
MEL,0.40817301947664,0.9841432225063939
MEL,0.4087704624208388,0.9841432225063939
MEL,0.4090094395985183,0.9841432225063939
MEL,0.4176126179949815,0.9841432225063939
MEL,0.4176126179949815,0.9846547314578005
MEL,0.4183295495280201,0.9846547314578005
MEL,0.4185685267056996,0.9846547314578005
MEL,0.4240650017923288,0.9846547314578005
MEL,0.4240650017923288,0.9851662404092072
MEL,0.4349384633767475,0.9851662404092072
MEL,0.4349384633767475,0.9856777493606138
MEL,0.4363723264428247,0.9856777493606138
MEL,0.4363723264428247,0.9861892583120204
MEL,0.4370892579758633,0.9861892583120204
MEL,0.4370892579758633,0.9867007672634271
MEL,0.44282471024017206,0.9867007672634271
MEL,0.44282471024017206,0.9872122762148338
MEL,0.4541761261799498,0.9872122762148338
MEL,0.45441510335762936,0.9872122762148338
MEL,0.45608794360138605,0.9872122762148338
MEL,0.45608794360138605,0.9877237851662404
MEL,0.4577607838451428,0.9877237851662404
MEL,0.4577607838451428,0.9882352941176471
MEL,0.4735332775719919,0.9882352941176471
MEL,0.4735332775719919,0.9887468030690537
MEL,0.47401123192735095,0.9887468030690537
MEL,0.47401123192735095,0.9892583120204603
MEL,0.47675946947066555,0.9892583120204603
MEL,0.47699844664834506,0.9892583120204603
MEL,0.4832118532680129,0.9892583120204603
MEL,0.4834508304456924,0.9892583120204603
MEL,0.5011351415939778,0.9892583120204603
MEL,0.5011351415939778,0.989769820971867
MEL,0.5012546301828176,0.989769820971867
MEL,0.5012546301828176,0.9902813299232737
MEL,0.5053172422033696,0.9902813299232737
MEL,0.5053172422033696,0.9907928388746803
MEL,0.5316047317481181,0.9907928388746803
MEL,0.5316047317481181,0.991304347826087
MEL,0.5398494443780619,0.991304347826087
MEL,0.5398494443780619,0.9918158567774936
MEL,0.5425976819213765,0.9918158567774936
MEL,0.5425976819213765,0.9923273657289002
MEL,0.5436730792209344,0.9923273657289002
MEL,0.5436730792209344,0.992838874680307
MEL,0.5471382482972876,0.992838874680307
MEL,0.5471382482972876,0.9933503836317136
MEL,0.5488110885410443,0.9933503836317136
MEL,0.5488110885410443,0.9938618925831202
MEL,0.58167045047198,0.9938618925831202
MEL,0.58167045047198,0.9943734015345268
MEL,0.6048512367068944,0.9943734015345268
MEL,0.6050902138845741,0.9943734015345268
MEL,0.6124985063926395,0.9943734015345268
MEL,0.6124985063926395,0.9948849104859335
MEL,0.6465527542119728,0.9948849104859335
MEL,0.6465527542119728,0.9953964194373401
MEL,0.705102162743458,0.9953964194373401
MEL,0.705102162743458,0.9959079283887468
MEL,0.716334090094396,0.9959079283887468
MEL,0.716334090094396,0.9964194373401535
MEL,0.7276855060341737,0.9964194373401535
MEL,0.7276855060341737,0.9974424552429667
MEL,0.7358107300752779,0.9974424552429667
MEL,0.7358107300752779,0.9979539641943734
MEL,0.7361691958417971,0.9979539641943734
MEL,0.7361691958417971,0.99846547314578
MEL,0.7463257258931772,0.99846547314578
MEL,0.7463257258931772,0.9989769820971867
MEL,0.7544509499342813,0.9989769820971867
MEL,0.7544509499342813,0.9994884910485934
MEL,0.9051260604612259,0.9994884910485934
MEL,0.9051260604612259,1.0
MEL,1.0,1.0
NV,0.0,0.0
NV,0.0,0.0003418803418803419
NV,0.0,0.006837606837606838
NV,0.0,0.007521367521367521
NV,0.0,0.009914529914529915
NV,0.0,0.0105982905982906
NV,0.0,0.018803418803418803
NV,0.0,0.019487179487179488
NV,0.0,0.021538461538461538
NV,0.0,0.022222222222222223
NV,0.0,0.02358974358974359
NV,0.0,0.024273504273504273
NV,0.0,0.02905982905982906
NV,0.0,0.030085470085470085
NV,0.0,0.035555555555555556
NV,0.0,0.03623931623931624
NV,0.0,0.03965811965811966
NV,0.0,0.040683760683760686
NV,0.0,0.05675213675213675
NV,0.0,0.057435897435897436
NV,0.0,0.057777777777777775
NV,0.0,0.059145299145299146
NV,0.0,0.06735042735042734
NV,0.0,0.06803418803418804
NV,0.0,0.06837606837606838
NV,0.0,0.06974358974358974
NV,0.0,0.07658119658119658
NV,0.0,0.0776068376068376
NV,0.0,0.07829059829059828
NV,0.00013515339910798757,0.07829059829059828
NV,0.00013515339910798757,0.07863247863247863
NV,0.00013515339910798757,0.07931623931623932
NV,0.00013515339910798757,0.07965811965811966
NV,0.00013515339910798757,0.08034188034188035
NV,0.00013515339910798757,0.08136752136752137
NV,0.00013515339910798757,0.08273504273504273
NV,0.00013515339910798757,0.08444444444444445
NV,0.00013515339910798757,0.08512820512820513
NV,0.00013515339910798757,0.08581196581196582
NV,0.00013515339910798757,0.0864957264957265
NV,0.00013515339910798757,0.08957264957264957
NV,0.00013515339910798757,0.09025641025641026
NV,0.00013515339910798757,0.09538461538461539
NV,0.00013515339910798757,0.09606837606837607
NV,0.00013515339910798757,0.09675213675213676
NV,0.00013515339910798757,0.09743589743589744
NV,0.00013515339910798757,0.09777777777777778
NV,0.00013515339910798757,0.09846153846153846
NV,0.00013515339910798757,0.10017094017094016
NV,0.00013515339910798757,0.10085470085470086
NV,0.00013515339910798757,0.10632478632478633
NV,0.00013515339910798757,0.107008547008547
NV,0.00013515339910798757,0.11076923076923077
NV,0.00013515339910798757,0.11145299145299145
NV,0.00013515339910798757,0.1141880341880342
NV,0.00013515339910798757,0.11487179487179487
NV,0.00013515339910798757,0.11555555555555555
NV,0.00013515339910798757,0.11623931623931624
NV,0.00013515339910798757,0.11692307692307692
NV,0.00013515339910798757,0.11760683760683761
NV,0.00013515339910798757,0.11794871794871795
NV,0.00013515339910798757,0.11863247863247864
NV,0.00013515339910798757,0.11897435897435897
NV,0.00013515339910798757,0.12034188034188034
NV,0.00013515339910798757,0.12205128205128205
NV,0.00013515339910798757,0.12273504273504274
NV,0.00013515339910798757,0.1282051282051282
NV,0.00013515339910798757,0.12923076923076923
NV,0.00013515339910798757,0.12991452991452992
NV,0.00013515339910798757,0.1305982905982906
NV,0.00013515339910798757,0.13128205128205128
NV,0.00013515339910798757,0.13435897435897437
NV,0.00013515339910798757,0.13504273504273503
NV,0.00013515339910798757,0.13777777777777778
NV,0.00013515339910798757,0.13846153846153847
NV,0.00013515339910798757,0.13914529914529913
NV,0.00013515339910798757,0.13982905982905983
NV,0.00013515339910798757,0.14051282051282052
NV,0.00013515339910798757,0.14188034188034188
NV,0.00013515339910798757,0.14256410256410257
NV,0.00013515339910798757,0.14324786324786326
NV,0.00013515339910798757,0.14358974358974358
NV,0.00027030679821597514,0.14393162393162393
NV,0.00027030679821597514,0.14495726495726496
NV,0.00027030679821597514,0.14905982905982906
NV,0.00027030679821597514,0.14974358974358976
NV,0.00027030679821597514,0.15008547008547007
NV,0.00027030679821597514,0.15076923076923077
NV,0.00027030679821597514,0.15145299145299146
NV,0.00027030679821597514,0.15213675213675212
NV,0.00027030679821597514,0.16
NV,0.00027030679821597514,0.1606837606837607
NV,0.00027030679821597514,0.16136752136752136
NV,0.00027030679821597514,0.16205128205128205
NV,0.00027030679821597514,0.16615384615384615
NV,0.00027030679821597514,0.16683760683760684
NV,0.00027030679821597514,0.1682051282051282
NV,0.00027030679821597514,0.16923076923076924
NV,0.00027030679821597514,0.17367521367521369
NV,0.00027030679821597514,0.17435897435897435
NV,0.00027030679821597514,0.1747008547008547
NV,0.00027030679821597514,0.1753846153846154
NV,0.00027030679821597514,0.17914529914529914
NV,0.00027030679821597514,0.17982905982905983
NV,0.00027030679821597514,0.18256410256410258
NV,0.00027030679821597514,0.18324786324786324
NV,0.00027030679821597514,0.18393162393162393
NV,0.00027030679821597514,0.18461538461538463
NV,0.00027030679821597514,0.18803418803418803
NV,0.0004054601973239627,0.18803418803418803
NV,0.0004054601973239627,0.19076923076923077
NV,0.0004054601973239627,0.19179487179487179
NV,0.0004054601973239627,0.19897435897435897
NV,0.0005406135964319503,0.19897435897435897
NV,0.0005406135964319503,0.19931623931623932
NV,0.0005406135964319503,0.2
NV,0.0005406135964319503,0.20444444444444446
NV,0.0005406135964319503,0.20512820512820512
NV,0.0005406135964319503,0.20615384615384616
NV,0.0005406135964319503,0.20683760683760682
NV,0.0005406135964319503,0.20752136752136752
NV,0.0005406135964319503,0.2082051282051282
NV,0.0005406135964319503,0.21196581196581196
NV,0.0005406135964319503,0.21264957264957265
NV,0.0005406135964319503,0.21504273504273505
NV,0.0005406135964319503,0.21572649572649572
NV,0.0005406135964319503,0.2205128205128205
NV,0.0005406135964319503,0.2211965811965812
NV,0.0005406135964319503,0.22153846153846155
NV,0.0005406135964319503,0.2229059829059829
NV,0.0005406135964319503,0.2235897435897436
NV,0.0005406135964319503,0.2242735042735043
NV,0.0005406135964319503,0.2246153846153846
NV,0.0005406135964319503,0.22564102564102564
NV,0.0005406135964319503,0.22632478632478634
NV,0.0005406135964319503,0.227008547008547
NV,0.0005406135964319503,0.22735042735042735
NV,0.0005406135964319503,0.22803418803418804
NV,0.0005406135964319503,0.23384615384615384
NV,0.0005406135964319503,0.23452991452991453
NV,0.0005406135964319503,0.23555555555555555
NV,0.0005406135964319503,0.23623931623931624
NV,0.0005406135964319503,0.24341880341880343
NV,0.0005406135964319503,0.24478632478632478
NV,0.0005406135964319503,0.24649572649572649
NV,0.0005406135964319503,0.24717948717948718
NV,0.0005406135964319503,0.24991452991452992
NV,0.0005406135964319503,0.2505982905982906
NV,0.0005406135964319503,0.252991452991453
NV,0.0005406135964319503,0.2536752136752137
NV,0.0005406135964319503,0.25504273504273506
NV,0.0005406135964319503,0.2564102564102564
NV,0.0005406135964319503,0.25743589743589745
NV,0.0005406135964319503,0.25811965811965815
NV,0.0005406135964319503,0.25846153846153846
NV,0.0005406135964319503,0.25914529914529916
NV,0.0005406135964319503,0.2605128205128205
NV,0.0005406135964319503,0.2611965811965812
NV,0.0005406135964319503,0.2629059829059829
NV,0.0005406135964319503,0.2635897435897436
NV,0.0005406135964319503,0.26632478632478634
NV,0.0005406135964319503,0.26735042735042736
NV,0.0005406135964319503,0.26905982905982906
NV,0.0005406135964319503,0.26974358974358975
NV,0.0005406135964319503,0.27247863247863247
NV,0.0005406135964319503,0.27316239316239316
NV,0.0005406135964319503,0.27350427350427353
NV,0.0005406135964319503,0.27418803418803417
NV,0.0005406135964319503,0.27658119658119656
NV,0.0005406135964319503,0.27726495726495726
NV,0.0005406135964319503,0.27897435897435896
NV,0.0005406135964319503,0.27965811965811965
NV,0.0005406135964319503,0.28136752136752136
NV,0.0005406135964319503,0.28205128205128205
NV,0.0005406135964319503,0.28239316239316237
NV,0.0005406135964319503,0.28307692307692306
NV,0.0005406135964319503,0.28683760683760684
NV,0.0005406135964319503,0.28752136752136753
NV,0.0005406135964319503,0.29264957264957264
NV,0.0005406135964319503,0.29333333333333333
NV,0.0005406135964319503,0.2970940170940171
NV,0.0005406135964319503,0.29777777777777775
NV,0.0005406135964319503,0.30324786324786324
NV,0.0005406135964319503,0.30393162393162393
NV,0.0005406135964319503,0.30803418803418803
NV,0.0005406135964319503,0.3087179487179487
NV,0.0005406135964319503,0.3145299145299145
NV,0.0005406135964319503,0.3152136752136752
NV,0.0005406135964319503,0.3158974358974359
NV,0.0005406135964319503,0.3165811965811966
NV,0.0005406135964319503,0.3176068376068376
NV,0.0005406135964319503,0.3182905982905983
NV,0.0005406135964319503,0.3244444444444444
NV,0.0005406135964319503,0.3251282051282051
NV,0.0005406135964319503,0.3278632478632479
NV,0.0005406135964319503,0.3285470085470085
NV,0.0006757669955399379,0.3295726495726496
NV,0.0006757669955399379,0.334017094017094
NV,0.0006757669955399379,0.3347008547008547
NV,0.0006757669955399379,0.3388034188034188
NV,0.0008109203946479254,0.3388034188034188
NV,0.0008109203946479254,0.344957264957265
NV,0.0008109203946479254,0.34564102564102567
NV,0.0008109203946479254,0.3576068376068376
NV,0.0008109203946479254,0.3582905982905983
NV,0.0008109203946479254,0.36034188034188036
NV,0.0008109203946479254,0.36102564102564105
NV,0.0008109203946479254,0.36854700854700856
NV,0.000946073793755913,0.36854700854700856
NV,0.000946073793755913,0.37435897435897436
NV,0.000946073793755913,0.37504273504273505
NV,0.000946073793755913,0.37572649572649575
NV,0.000946073793755913,0.3764102564102564
NV,0.000946073793755913,0.3770940170940171
NV,0.000946073793755913,0.37777777777777777
NV,0.000946073793755913,0.3788034188034188
NV,0.0010812271928639006,0.37914529914529915
NV,0.0010812271928639006,0.38598290598290597
NV,0.0012163805919718882,0.38598290598290597
NV,0.0012163805919718882,0.39179487179487177
NV,0.0012163805919718882,0.39247863247863246
NV,0.0012163805919718882,0.39452991452991454
NV,0.0013515339910798758,0.39452991452991454
NV,0.0013515339910798758,0.39555555555555555
NV,0.0013515339910798758,0.39623931623931624
NV,0.0013515339910798758,0.40034188034188034
NV,0.0013515339910798758,0.40102564102564103
NV,0.0013515339910798758,0.41264957264957264
NV,0.0014866873901878631,0.41333333333333333
NV,0.0014866873901878631,0.4205128205128205
NV,0.0014866873901878631,0.4211965811965812
NV,0.0014866873901878631,0.42256410256410254
NV,0.0016218407892958507,0.42256410256410254
NV,0.0016218407892958507,0.4235897435897436
NV,0.0016218407892958507,0.4242735042735043
NV,0.0016218407892958507,0.4256410256410256
NV,0.0016218407892958507,0.427008547008547
NV,0.0017569941884038383,0.427008547008547
NV,0.0017569941884038383,0.4297435897435897
NV,0.001892147587511826,0.4297435897435897
NV,0.001892147587511826,0.4427350427350427
NV,0.001892147587511826,0.4434188034188034
NV,0.001892147587511826,0.4447863247863248
NV,0.001892147587511826,0.4454700854700855
NV,0.001892147587511826,0.4499145299145299
NV,0.0020273009866198133,0.4499145299145299
NV,0.0020273009866198133,0.45504273504273507
NV,0.002162454385727801,0.45504273504273507
NV,0.002162454385727801,0.4598290598290598
NV,0.002162454385727801,0.4605128205128205
NV,0.002162454385727801,0.48136752136752137
NV,0.002162454385727801,0.48205128205128206
NV,0.002162454385727801,0.48547008547008547
NV,0.002162454385727801,0.48615384615384616
NV,0.002162454385727801,0.49264957264957265
NV,0.0022976077848357885,0.49264957264957265
NV,0.0022976077848357885,0.49709401709401707
NV,0.0024327611839437763,0.49709401709401707
NV,0.0024327611839437763,0.505982905982906
NV,0.0025679145830517637,0.505982905982906
NV,0.0025679145830517637,0.5094017094017094
NV,0.0027030679821597515,0.5094017094017094
NV,0.0027030679821597515,0.5138461538461538
NV,0.0029733747803757263,0.5138461538461538
NV,0.0029733747803757263,0.5182905982905983
NV,0.003108528179483714,0.5186324786324786
NV,0.003108528179483714,0.5234188034188034
NV,0.0033788349776996893,0.5234188034188034
NV,0.0033788349776996893,0.5244444444444445
NV,0.0035139883768076766,0.5244444444444445
NV,0.0035139883768076766,0.5264957264957265
NV,0.0036491417759156645,0.5264957264957265
NV,0.0036491417759156645,0.5357264957264958
NV,0.003784295175023652,0.5357264957264958
NV,0.003784295175023652,0.5415384615384615
NV,0.00391944857413164,0.5415384615384615
NV,0.00391944857413164,0.5425641025641026
NV,0.004054601973239627,0.5425641025641026
NV,0.004054601973239627,0.5456410256410257
NV,0.004189755372347614,0.5456410256410257
NV,0.004189755372347614,0.5535042735042736
NV,0.004324908771455602,0.5535042735042736
NV,0.004324908771455602,0.5658119658119658
NV,0.00446006217056359,0.5661538461538461
NV,0.00446006217056359,0.5692307692307692
NV,0.004595215569671577,0.5692307692307692
NV,0.004595215569671577,0.5695726495726495
NV,0.004730368968779565,0.5695726495726495
NV,0.004730368968779565,0.5723076923076923
NV,0.004865522367887553,0.5723076923076923
NV,0.004865522367887553,0.582905982905983
NV,0.004865522367887553,0.5835897435897436
NV,0.004865522367887553,0.5842735042735042
NV,0.0050006757669955396,0.5842735042735042
NV,0.0050006757669955396,0.5917948717948718
NV,0.005135829166103527,0.5917948717948718
NV,0.005135829166103527,0.5921367521367521
NV,0.005270982565211515,0.5921367521367521
NV,0.005270982565211515,0.5941880341880342
NV,0.005406135964319503,0.5941880341880342
NV,0.005406135964319503,0.5955555555555555
NV,0.00554128936342749,0.5955555555555555
NV,0.00554128936342749,0.598974358974359
NV,0.005676442762535478,0.598974358974359
NV,0.005676442762535478,0.5993162393162393
NV,0.005811596161643466,0.5993162393162393
NV,0.005811596161643466,0.6037606837606838
NV,0.0059467495607514525,0.6037606837606838
NV,0.0059467495607514525,0.6068376068376068
NV,0.00608190295985944,0.6068376068376068
NV,0.00608190295985944,0.610940170940171
NV,0.006217056358967428,0.610940170940171
NV,0.006217056358967428,0.6164102564102564
NV,0.006352209758075416,0.6164102564102564
NV,0.006352209758075416,0.6167521367521368
NV,0.006487363157183403,0.6167521367521368
NV,0.006487363157183403,0.6218803418803419
NV,0.006622516556291391,0.6218803418803419
NV,0.006622516556291391,0.6225641025641026
NV,0.0067576699553993785,0.6225641025641026
NV,0.0067576699553993785,0.6256410256410256
NV,0.0068928233545073655,0.6256410256410256
NV,0.0068928233545073655,0.625982905982906
NV,0.007027976753615353,0.625982905982906
NV,0.007027976753615353,0.6266666666666667
NV,0.007163130152723341,0.6266666666666667
NV,0.007163130152723341,0.6297435897435898
NV,0.007298283551831329,0.6297435897435898
NV,0.007298283551831329,0.6304273504273504
NV,0.007568590350047304,0.6304273504273504
NV,0.007568590350047304,0.6307692307692307
NV,0.0077037437491552915,0.6307692307692307
NV,0.0077037437491552915,0.6328205128205128
NV,0.00783889714826328,0.6328205128205128
NV,0.00783889714826328,0.6341880341880342
NV,0.007974050547371266,0.6341880341880342
NV,0.007974050547371266,0.6403418803418803
NV,0.008109203946479253,0.6403418803418803
NV,0.008109203946479253,0.6410256410256411
NV,0.008379510744695229,0.6410256410256411
NV,0.008379510744695229,0.6417094017094017
NV,0.008514664143803218,0.6417094017094017
NV,0.008514664143803218,0.6430769230769231
NV,0.008649817542911204,0.6430769230769231
NV,0.008649817542911204,0.6434188034188034
NV,0.008784970942019191,0.6434188034188034
NV,0.008784970942019191,0.6441025641025641
NV,0.00892012434112718,0.6441025641025641
NV,0.00892012434112718,0.6451282051282051
NV,0.009055277740235167,0.6451282051282051
NV,0.009055277740235167,0.6454700854700854
NV,0.009190431139343154,0.6454700854700854
NV,0.009190431139343154,0.6488888888888888
NV,0.009325584538451143,0.6488888888888888
NV,0.009325584538451143,0.6505982905982906
NV,0.00946073793755913,0.6505982905982906
NV,0.00946073793755913,0.6519658119658119
NV,0.009866198134883092,0.6519658119658119
NV,0.009866198134883092,0.6564102564102564
NV,0.010271658332207055,0.6564102564102564
NV,0.010271658332207055,0.6622222222222223
NV,0.010406811731315043,0.6622222222222223
NV,0.010406811731315043,0.665982905982906
NV,0.01054196513042303,0.665982905982906
NV,0.01054196513042303,0.6666666666666666
NV,0.010677118529531017,0.6666666666666666
NV,0.010677118529531017,0.6748717948717948
NV,0.010812271928639006,0.6748717948717948
NV,0.010812271928639006,0.676923076923077
NV,0.010947425327746993,0.676923076923077
NV,0.010947425327746993,0.6779487179487179
NV,0.01108257872685498,0.6779487179487179
NV,0.01108257872685498,0.68
NV,0.011217732125962969,0.68
NV,0.011217732125962969,0.681025641025641
NV,0.011352885525070956,0.681025641025641
NV,0.011352885525070956,0.6868376068376069
NV,0.011488038924178942,0.6868376068376069
NV,0.011488038924178942,0.6882051282051282
NV,0.011758345722394918,0.6882051282051282
NV,0.011758345722394918,0.6888888888888889
NV,0.011893499121502905,0.6888888888888889
NV,0.011893499121502905,0.6905982905982906
NV,0.012028652520610894,0.6905982905982906
NV,0.012028652520610894,0.691965811965812
NV,0.01216380591971888,0.691965811965812
NV,0.01216380591971888,0.6923076923076923
NV,0.01229895931882687,0.6923076923076923
NV,0.01229895931882687,0.6950427350427351
NV,0.012569266117042843,0.6950427350427351
NV,0.012569266117042843,0.696068376068376
NV,0.012974726314366806,0.696068376068376
NV,0.012974726314366806,0.6977777777777778
NV,0.013109879713474794,0.6977777777777778
NV,0.013109879713474794,0.7001709401709402
NV,0.013245033112582781,0.7001709401709402
NV,0.013245033112582781,0.7011965811965812
NV,0.013515339910798757,0.7011965811965812
NV,0.013515339910798757,0.7022222222222222
NV,0.013650493309906744,0.7022222222222222
NV,0.013650493309906744,0.7035897435897436
NV,0.01392080010812272,0.7035897435897436
NV,0.01392080010812272,0.7042735042735043
NV,0.014191106906338695,0.7042735042735043
NV,0.014191106906338695,0.7052991452991453
NV,0.014326260305446682,0.7052991452991453
NV,0.014326260305446682,0.707008547008547
NV,0.01446141370455467,0.707008547008547
NV,0.01446141370455467,0.709059829059829
NV,0.014596567103662658,0.709059829059829
NV,0.014596567103662658,0.7100854700854701
NV,0.014731720502770645,0.7100854700854701
NV,0.014731720502770645,0.7104273504273504
NV,0.014866873901878632,0.7104273504273504
NV,0.014866873901878632,0.7121367521367521
NV,0.01500202730098662,0.7121367521367521
NV,0.01500202730098662,0.7138461538461538
NV,0.015272334099202594,0.7138461538461538
NV,0.015272334099202594,0.7145299145299145
NV,0.01554264089741857,0.7145299145299145
NV,0.01554264089741857,0.7158974358974359
NV,0.01567779429652656,0.7158974358974359
NV,0.01567779429652656,0.7176068376068376
NV,0.015812947695634544,0.7176068376068376
NV,0.015812947695634544,0.7193162393162393
NV,0.015948101094742533,0.7193162393162393
NV,0.015948101094742533,0.7196581196581197
NV,0.01608325449385052,0.7196581196581197
NV,0.01608325449385052,0.721025641025641
NV,0.016488714691174484,0.721025641025641
NV,0.016488714691174484,0.7237606837606838
NV,0.01662386809028247,0.7237606837606838
NV,0.01662386809028247,0.7241025641025641
NV,0.016759021489390458,0.7241025641025641
NV,0.016759021489390458,0.7244444444444444
NV,0.017029328287606435,0.7244444444444444
NV,0.017029328287606435,0.7261538461538461
NV,0.01716448168671442,0.7261538461538461
NV,0.01716448168671442,0.7264957264957265
NV,0.01729963508582241,0.7264957264957265
NV,0.01729963508582241,0.7268376068376068
NV,0.017434788484930398,0.7268376068376068
NV,0.017434788484930398,0.7312820512820513
NV,0.017569941884038383,0.7312820512820513
NV,0.017569941884038383,0.7333333333333333
NV,0.01770509528314637,0.7333333333333333
NV,0.01770509528314637,0.734017094017094
NV,0.01784024868225436,0.734017094017094
NV,0.01784024868225436,0.7343589743589743
NV,0.018380862278686308,0.7343589743589743
NV,0.018380862278686308,0.7415384615384616
NV,0.018516015677794297,0.7415384615384616
NV,0.018516015677794297,0.7422222222222222
NV,0.018651169076902285,0.7422222222222222
NV,0.018651169076902285,0.7429059829059829
NV,0.01878632247601027,0.7429059829059829
NV,0.01878632247601027,0.7435897435897436
NV,0.019056629274226248,0.7435897435897436
NV,0.019056629274226248,0.7439316239316239
NV,0.019326936072442222,0.7439316239316239
NV,0.019326936072442222,0.744957264957265
NV,0.01946208947155021,0.744957264957265
NV,0.01946208947155021,0.7500854700854701
NV,0.019867549668874173,0.7500854700854701
NV,0.019867549668874173,0.7514529914529915
NV,0.020137856467090147,0.7514529914529915
NV,0.020137856467090147,0.7531623931623932
NV,0.020273009866198136,0.7531623931623932
NV,0.020273009866198136,0.7558974358974359
NV,0.02040816326530612,0.7558974358974359
NV,0.02040816326530612,0.7569230769230769
NV,0.020813623462630087,0.7569230769230769
NV,0.020813623462630087,0.7572649572649572
NV,0.020948776861738072,0.7572649572649572
NV,0.020948776861738072,0.7589743589743589
NV,0.021489390458170023,0.7589743589743589
NV,0.021489390458170023,0.7593162393162393
NV,0.021624543857278012,0.7593162393162393
NV,0.021624543857278012,0.7596581196581197
NV,0.021759697256385997,0.7596581196581197
NV,0.021759697256385997,0.76
NV,0.022030004054601975,0.76
NV,0.022030004054601975,0.7613675213675214
NV,0.02216515745370996,0.7613675213675214
NV,0.02216515745370996,0.7617094017094017
NV,0.02270577105014191,0.7617094017094017
NV,0.02270577105014191,0.762051282051282
NV,0.022976077848357885,0.762051282051282
NV,0.022976077848357885,0.7634188034188034
NV,0.023381538045681848,0.7634188034188034
NV,0.023381538045681848,0.764102564102564
NV,0.023651844843897825,0.764102564102564
NV,0.023651844843897825,0.7651282051282051
NV,0.0239221516421138,0.7651282051282051
NV,0.0239221516421138,0.7654700854700854
NV,0.024192458440329773,0.7654700854700854
NV,0.024192458440329773,0.7658119658119659
NV,0.02432761183943776,0.7658119658119659
NV,0.02432761183943776,0.7675213675213676
NV,0.024868225435869713,0.7675213675213676
NV,0.024868225435869713,0.7685470085470085
NV,0.0250033788349777,0.7685470085470085
NV,0.0250033788349777,0.7692307692307693
NV,0.025273685633193675,0.7692307692307693
NV,0.025273685633193675,0.7695726495726496
NV,0.025408839032301664,0.7695726495726496
NV,0.025408839032301664,0.7705982905982905
NV,0.02554399243140965,0.7705982905982905
NV,0.02554399243140965,0.7716239316239316
NV,0.025814299229625626,0.7716239316239316
NV,0.025814299229625626,0.7723076923076924
NV,0.02594945262873361,0.7723076923076924
NV,0.02594945262873361,0.772991452991453
NV,0.0260846060278416,0.772991452991453
NV,0.0260846060278416,0.7764102564102564
NV,0.026760373023381537,0.7764102564102564
NV,0.026760373023381537,0.777094017094017
NV,0.026895526422489525,0.777094017094017
NV,0.026895526422489525,0.7777777777777778
NV,0.027030679821597514,0.7777777777777778
NV,0.027030679821597514,0.7784615384615384
NV,0.0271658332207055,0.7784615384615384
NV,0.0271658332207055,0.7788034188034189
NV,0.027300986619813488,0.7788034188034189
NV,0.027300986619813488,0.7805128205128206
NV,0.027436140018921477,0.7805128205128206
NV,0.027436140018921477,0.7811965811965812
NV,0.027976753615353425,0.7811965811965812
NV,0.027976753615353425,0.7815384615384615
NV,0.028111907014461413,0.7815384615384615
NV,0.028111907014461413,0.7832478632478632
